subject, fuzzer, trial, total, tte, crashes
file_magic_fuzzer, aflchurn_noage, trial-754272, 82795, 815,  5
file_magic_fuzzer, aflchurn_noage, trial-754275, 82783, 485,  7
file_magic_fuzzer, aflchurn_noage, trial-754261, 82799, 368,  7
file_magic_fuzzer, aflchurn_noage, trial-754268, 52207, 379,  5
file_magic_fuzzer, aflchurn_noage, trial-754278, 82778, 515,  6
file_magic_fuzzer, aflchurn_noage, trial-754267, 82785, 368,  7
file_magic_fuzzer, aflchurn_noage, trial-754263, 82791, 455,  8
file_magic_fuzzer, aflchurn_noage, trial-754264, 11672, 474,  6
file_magic_fuzzer, aflchurn_noage, trial-754266, 82795, 393,  5
file_magic_fuzzer, aflchurn_noage, trial-754274, 1794, 521,  4
file_magic_fuzzer, aflchurn_noage, trial-754270, 42304, 491,  6
file_magic_fuzzer, aflchurn_noage, trial-754269, 16202, 67,  6
file_magic_fuzzer, aflchurn_noage, trial-754265, 82796, 357,  5
file_magic_fuzzer, aflchurn_noage, trial-754276, 82789, 541,  5
file_magic_fuzzer, aflchurn_noage, trial-758171, 82800, 740,  5
file_magic_fuzzer, aflchurn_noage, trial-754279, 82780, 276,  7
file_magic_fuzzer, aflchurn_noage, trial-754262, 82799, 500,  6
file_magic_fuzzer, aflchurn_noage, trial-757913, 82790, 623,  6
file_magic_fuzzer, aflchurn_noage, trial-754277, 82798, 429,  6
file_magic_fuzzer, aflchurn_noage, trial-754271, 82783, 494,  7
file_magic_fuzzer, aflchurn_noage, trial-754273, 82769, 495,  6
file_magic_fuzzer, aflchurn_noage, trial-754280, 82797, 224,  5
file_magic_fuzzer, aflchurn_noage, trial-763039, 78312, 440,  6
file_magic_fuzzer, aflchurn_noage, trial-762997, 79212, 700,  5
file_magic_fuzzer, aflchurn_noage, trial-758229, 82798, 938,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754642, 82794, 690,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754641, 82795, 97,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754647, 82794, 128,  6
file_magic_fuzzer, aflchurn_nochurn, trial-754648, 82784, 276,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754646, 82756, 214,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754643, 82793, 255,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754651, 82797, 505,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754644, 82798, 351,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754645, 82798, 245,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754659, 82789, 399,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754653, 82799, 591,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754650, 82799, 323,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754652, 82795, 834,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754657, 82798, 716,  7
file_magic_fuzzer, aflchurn_nochurn, trial-754649, 82789, 290,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754654, 8997, 311,  6
file_magic_fuzzer, aflchurn_nochurn, trial-754658, 82789, 374,  4
file_magic_fuzzer, aflchurn_nochurn, trial-758049, 82790, 358,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754655, 82795, 469,  4
file_magic_fuzzer, aflchurn_nochurn, trial-754660, 82797, 403,  5
file_magic_fuzzer, aflchurn_nochurn, trial-754656, 82798, 654,  5
file_magic_fuzzer, aflchurn_pe2, trial-755021, 82797, 300,  6
file_magic_fuzzer, aflchurn_pe2, trial-755023, 82792, 443,  4
file_magic_fuzzer, aflchurn_pe2, trial-755022, 63911, 229,  4
file_magic_fuzzer, aflchurn_pe2, trial-755026, 8093, 443,  4
file_magic_fuzzer, aflchurn_pe2, trial-755027, 82797, 92,  4
file_magic_fuzzer, aflchurn_pe2, trial-755024, 82793, 541,  5
file_magic_fuzzer, aflchurn_pe2, trial-755029, 82796, 235,  5
file_magic_fuzzer, aflchurn_pe2, trial-755031, 82797, 522,  7
file_magic_fuzzer, aflchurn_pe2, trial-755028, 82799, 618,  5
file_magic_fuzzer, aflchurn_pe2, trial-755033, 82796, 469,  5
file_magic_fuzzer, aflchurn_pe2, trial-755032, 82759, 204,  6
file_magic_fuzzer, aflchurn_pe2, trial-755025, 13502, 220,  5
file_magic_fuzzer, aflchurn_pe2, trial-755039, 82790, 454,  6
file_magic_fuzzer, aflchurn_pe2, trial-755034, 82774, 565,  5
file_magic_fuzzer, aflchurn_pe2, trial-755037, 897, 689,  1
file_magic_fuzzer, aflchurn_pe2, trial-755040, 82789, 1147,  5
file_magic_fuzzer, aflchurn_pe2, trial-755030, 82798, 573,  4
file_magic_fuzzer, aflchurn_pe2, trial-757703, 82798, 348,  5
file_magic_fuzzer, aflchurn_pe2, trial-755038, 82797, 460,  6
file_magic_fuzzer, aflchurn_pe2, trial-755035, 82794, 581,  5
file_magic_fuzzer, aflchurn_pe2, trial-758054, 82789, 695,  5
file_magic_fuzzer, aflchurn_pe2, trial-755036, 82797, 159,  5
file_magic_fuzzer, aflchurn_pe2, trial-758192, 82797, 495,  5
file_magic_fuzzer, aflchurn_pe2, trial-763062, 80090, 418,  5
file_magic_fuzzer, aflchurn_powadd, trial-755762, 14399, 699,  5
file_magic_fuzzer, aflchurn_powadd, trial-755765, 82796, 353,  5
file_magic_fuzzer, aflchurn_powadd, trial-758101, 82795, 316,  5
file_magic_fuzzer, aflchurn_powadd, trial-755763, 82790, 588,  5
file_magic_fuzzer, aflchurn_powadd, trial-755769, 82796, 208,  5
file_magic_fuzzer, aflchurn_powadd, trial-755761, 82786, 690,  4
file_magic_fuzzer, aflchurn_powadd, trial-755772, 82795, 463,  5
file_magic_fuzzer, aflchurn_powadd, trial-755766, 82780, 183,  5
file_magic_fuzzer, aflchurn_powadd, trial-755764, 82795, 781,  6
file_magic_fuzzer, aflchurn_powadd, trial-755770, 82783, 635,  5
file_magic_fuzzer, aflchurn_powadd, trial-755774, 77411, 653,  4
file_magic_fuzzer, aflchurn_powadd, trial-755779, 82799, 706,  4
file_magic_fuzzer, aflchurn_powadd, trial-755767, 29698, 480,  4
file_magic_fuzzer, aflchurn_powadd, trial-755777, 9900, 653,  5
file_magic_fuzzer, aflchurn_powadd, trial-755773, 3599, 282,  5
file_magic_fuzzer, aflchurn_powadd, trial-755771, 82794, 607,  6
file_magic_fuzzer, aflchurn_powadd, trial-755768, 82781, 41,  5
file_magic_fuzzer, aflchurn_powadd, trial-755775, 82775, 276,  5
file_magic_fuzzer, aflchurn_powadd, trial-755776, 82797, 215,  5
file_magic_fuzzer, aflchurn_powadd, trial-755780, 82777, 306,  6
file_magic_fuzzer, aflchurn_powadd, trial-758206, 82797, 419,  5
file_magic_fuzzer, aflchurn_powadd, trial-757949, 82785, 178,  5
file_magic_fuzzer, aflchurn_powadd, trial-755778, 82798, 470,  6
file_magic_fuzzer, aflchurn_powadd, trial-763174, 80100, 550,  7
file_magic_fuzzer, aflchurn_powadd, trial-762932, 82796, 481,  4
file_magic_fuzzer, aflchurn_rrank, trial-756101, 35087, 266,  4
file_magic_fuzzer, aflchurn_rrank, trial-756108, 82795, 781,  6
file_magic_fuzzer, aflchurn_rrank, trial-756114, 25202, 751,  5
file_magic_fuzzer, aflchurn_rrank, trial-756105, 82779, 387,  6
file_magic_fuzzer, aflchurn_rrank, trial-756104, 82798, 409,  6
file_magic_fuzzer, aflchurn_rrank, trial-756109, 82797, 495,  5
file_magic_fuzzer, aflchurn_rrank, trial-756103, 82795, 1148,  5
file_magic_fuzzer, aflchurn_rrank, trial-756111, 20701, 745,  4
file_magic_fuzzer, aflchurn_rrank, trial-756102, 82795, 607,  4
file_magic_fuzzer, aflchurn_rrank, trial-756107, 82787, 1206,  4
file_magic_fuzzer, aflchurn_rrank, trial-756110, 82795, 455,  4
file_magic_fuzzer, aflchurn_rrank, trial-756112, 82779, 658,  5
file_magic_fuzzer, aflchurn_rrank, trial-756106, 82789, 377,  5
file_magic_fuzzer, aflchurn_rrank, trial-756118, 82770, 700,  4
file_magic_fuzzer, aflchurn_rrank, trial-756116, 35097, 490,  4
file_magic_fuzzer, aflchurn_rrank, trial-756113, 82793, 224,  5
file_magic_fuzzer, aflchurn_rrank, trial-756115, 82763, 169,  5
file_magic_fuzzer, aflchurn_rrank, trial-763192, 80113, 693,  5
file_magic_fuzzer, aflchurn_rrank, trial-756117, 82798, 501,  5
file_magic_fuzzer, aflchurn_rrank, trial-756119, 82790, 577,  4
file_magic_fuzzer, aflchurn_rrank, trial-762877, 80099, 316,  5
file_magic_fuzzer, aflchurn_rrank, trial-758262, 82797, 26,  4
file_magic_fuzzer, aflchurn_rrank, trial-756120, 82796, 418,  5
file_magic_fuzzer, aflchurn_rrank, trial-762959, 35949, 485,  4
file_magic_fuzzer, aflchurn_rrank, trial-762960, 80111, 362,  5
file_magic_fuzzer, aflchurn_texp01, trial-756461, 82799, 315,  5
file_magic_fuzzer, aflchurn_texp01, trial-756464, 82795, 419,  5
file_magic_fuzzer, aflchurn_texp01, trial-756467, 82768, 516,  4
file_magic_fuzzer, aflchurn_texp01, trial-756462, 8968, 644,  4
file_magic_fuzzer, aflchurn_texp01, trial-756465, 82790, 623,  5
file_magic_fuzzer, aflchurn_texp01, trial-756470, 82783, 688,  5
file_magic_fuzzer, aflchurn_texp01, trial-756466, 82796, 403,  4
file_magic_fuzzer, aflchurn_texp01, trial-756478, 82770, 168,  5
file_magic_fuzzer, aflchurn_texp01, trial-756463, 82795, 966,  5
file_magic_fuzzer, aflchurn_texp01, trial-756473, 82799, 719,  6
file_magic_fuzzer, aflchurn_texp01, trial-756471, 82799, 597,  6
file_magic_fuzzer, aflchurn_texp01, trial-756475, 82792, 649,  5
file_magic_fuzzer, aflchurn_texp01, trial-756468, 82793, 322,  5
file_magic_fuzzer, aflchurn_texp01, trial-756474, 82789, 598,  6
file_magic_fuzzer, aflchurn_texp01, trial-756477, 50405, 291,  5
file_magic_fuzzer, aflchurn_texp01, trial-756472, 82799, 454,  5
file_magic_fuzzer, aflchurn_texp01, trial-758087, 82788, 47,  6
file_magic_fuzzer, aflchurn_texp01, trial-756479, 82798, 46,  4
file_magic_fuzzer, aflchurn_texp01, trial-756469, 82794, 240,  6
file_magic_fuzzer, aflchurn_texp01, trial-756476, 82766, 668,  5
file_magic_fuzzer, aflchurn_texp01, trial-763038, 80105, 434,  6
file_magic_fuzzer, aflchurn_texp01, trial-762962, 8097, 755,  6
file_magic_fuzzer, aflchurn_texp01, trial-756480, 34202, 665,  4
file_magic_fuzzer, aflchurn_texp01, trial-763806, 69310, 495,  5
file_magic_fuzzer, aflchurn_texp03, trial-756842, 82795, 729,  5
file_magic_fuzzer, aflchurn_texp03, trial-756841, 82796, 57,  5
file_magic_fuzzer, aflchurn_texp03, trial-756851, 2692, 730,  6
file_magic_fuzzer, aflchurn_texp03, trial-756843, 82795, 210,  5
file_magic_fuzzer, aflchurn_texp03, trial-756849, 2683, 203,  6
file_magic_fuzzer, aflchurn_texp03, trial-756855, 82800, 1840,  5
file_magic_fuzzer, aflchurn_texp03, trial-756846, 82791, 61,  5
file_magic_fuzzer, aflchurn_texp03, trial-756857, 82789, 343,  6
file_magic_fuzzer, aflchurn_texp03, trial-756844, 82792, 602,  6
file_magic_fuzzer, aflchurn_texp03, trial-756847, 82796, 644,  6
file_magic_fuzzer, aflchurn_texp03, trial-756845, 82786, 826,  5
file_magic_fuzzer, aflchurn_texp03, trial-756848, 46797, 675,  5
file_magic_fuzzer, aflchurn_texp03, trial-756852, 82799, 399,  4
file_magic_fuzzer, aflchurn_texp03, trial-756854, 82799, 296,  6
file_magic_fuzzer, aflchurn_texp03, trial-756853, 82796, 547,  6
file_magic_fuzzer, aflchurn_texp03, trial-756858, 8096, 357,  5
file_magic_fuzzer, aflchurn_texp03, trial-756850, 82786, 995,  5
file_magic_fuzzer, aflchurn_texp03, trial-756856, 82772, 627,  5
file_magic_fuzzer, aflchurn_texp03, trial-756860, 82798, 695,  5
file_magic_fuzzer, aflchurn_texp03, trial-757932, 82800, 593,  6
file_magic_fuzzer, aflchurn_texp03, trial-756859, 82691, 629,  5
file_magic_fuzzer, aflchurn_texp03, trial-763029, 80110, 663,  5
file_magic_fuzzer, aflchurn_texp03, trial-758034, 82790, 908,  5
file_magic_fuzzer, aflchurn_texp03, trial-757933, 82791, 475,  5
file_magic_fuzzer, aflchurn_texp05, trial-757227, 82792, 353,  5
file_magic_fuzzer, aflchurn_texp05, trial-757225, 82796, 342,  6
file_magic_fuzzer, aflchurn_texp05, trial-757223, 82799, 444,  5
file_magic_fuzzer, aflchurn_texp05, trial-757222, 2691, 490,  5
file_magic_fuzzer, aflchurn_texp05, trial-757224, 82792, 266,  6
file_magic_fuzzer, aflchurn_texp05, trial-757233, 82789, 398,  4
file_magic_fuzzer, aflchurn_texp05, trial-757221, 82792, 541,  5
file_magic_fuzzer, aflchurn_texp05, trial-757231, 82798, 107,  4
file_magic_fuzzer, aflchurn_texp05, trial-757232, 82781, 714,  5
file_magic_fuzzer, aflchurn_texp05, trial-757230, 82792, 246,  5
file_magic_fuzzer, aflchurn_texp05, trial-757235, 82797, 607,  4
file_magic_fuzzer, aflchurn_texp05, trial-757228, 82791, 383,  5
file_magic_fuzzer, aflchurn_texp05, trial-757229, 82797, 87,  5
file_magic_fuzzer, aflchurn_texp05, trial-757226, 77413, 847,  4
file_magic_fuzzer, aflchurn_texp05, trial-757236, 82799, 46,  5
file_magic_fuzzer, aflchurn_texp05, trial-757234, 82796, 638,  5
file_magic_fuzzer, aflchurn_texp05, trial-757238, 82757, 301,  5
file_magic_fuzzer, aflchurn_texp05, trial-757239, 82793, 363,  5
file_magic_fuzzer, aflchurn_texp05, trial-757240, 82799, 557,  4
file_magic_fuzzer, aflchurn_texp05, trial-757237, 82784, 573,  6
file_magic_fuzzer, aflchurn_texp05, trial-763185, 80108, 557,  5
file_magic_fuzzer, aflchurn_texp05, trial-757886, 82768, 688,  4
file_magic_fuzzer, aflchurn_xlogchange, trial-755385, 82796, 477,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755383, 82766, 525,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755381, 2691, 935,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755382, 82795, 137,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-755387, 3591, 107,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-755390, 82787, 491,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755384, 82795, 732,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755386, 82788, 489,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755398, 82796, 307,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-755395, 82748, 51,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755388, 43200, 383,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755392, 82772, 500,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755389, 82772, 25,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755393, 82799, 578,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755391, 82796, 154,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-755396, 82799, 546,  4
file_magic_fuzzer, aflchurn_xlogchange, trial-755400, 1798, 644,  4
file_magic_fuzzer, aflchurn_xlogchange, trial-763965, 9887, 367,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755394, 82791, 393,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-763019, 67511, 469,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-757842, 82797, 1021,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-755397, 82787, 317,  5
file_magic_fuzzer, aflchurn_xlogchange, trial-757959, 82790, 663,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-755399, 82793, 449,  6
file_magic_fuzzer, aflchurn_xlogchange, trial-757841, 82797, 67,  6
grok_grk_decompress_fuzzer, afl, trial-753406, 82777, 6090,  1
grok_grk_decompress_fuzzer, afl, trial-753405, 82669, 2953,  3
grok_grk_decompress_fuzzer, afl, trial-753402, 877, 15,  3
grok_grk_decompress_fuzzer, afl, trial-753401, 82742, 9475,  5
grok_grk_decompress_fuzzer, afl, trial-753407, 25143, 3333,  1
grok_grk_decompress_fuzzer, afl, trial-753403, 82531, 5625,  36
grok_grk_decompress_fuzzer, afl, trial-753404, 82599, 20,  20
grok_grk_decompress_fuzzer, afl, trial-753408, 82744, 3487,  4
grok_grk_decompress_fuzzer, afl, trial-753410, 82616, 4252,  3
grok_grk_decompress_fuzzer, afl, trial-753414, 82764, 18000,  1
grok_grk_decompress_fuzzer, afl, trial-753411, 15278, 4062,  2
grok_grk_decompress_fuzzer, afl, trial-753412, 82732, 2601,  3
grok_grk_decompress_fuzzer, afl, trial-753413, 82741, 4197,  3
grok_grk_decompress_fuzzer, afl, trial-753419, 82727, 16,  49
grok_grk_decompress_fuzzer, afl, trial-753418, 82758, 25,  17
grok_grk_decompress_fuzzer, afl, trial-753415, 5372, 2748,  1
grok_grk_decompress_fuzzer, afl, trial-753417, 82779, 640,  2
grok_grk_decompress_fuzzer, afl, trial-753420, 82777, Timeout,  0
grok_grk_decompress_fuzzer, afl, trial-753416, 82720, Timeout,  0
grok_grk_decompress_fuzzer, afl, trial-757723, 82768, 3919,  2
grok_grk_decompress_fuzzer, afl, trial-757665, 82753, 6094,  1
grok_grk_decompress_fuzzer, afl, trial-758043, 82710, 3723,  16
grok_grk_decompress_fuzzer, afl, trial-762891, 80044, 4260,  25
grok_grk_decompress_fuzzer, afl, trial-758215, 82757, 29901,  6
grok_grk_decompress_fuzzer, aflchurn, trial-753764, 58863, 2992,  2
grok_grk_decompress_fuzzer, aflchurn, trial-753778, 35818, 2481,  3
grok_grk_decompress_fuzzer, aflchurn, trial-753761, 74853, 1741,  8
grok_grk_decompress_fuzzer, aflchurn, trial-753769, 10763, 1941,  3
grok_grk_decompress_fuzzer, aflchurn, trial-753763, 69179, 4249,  6
grok_grk_decompress_fuzzer, aflchurn, trial-758127, 55096, 1881,  3
grok_grk_decompress_fuzzer, aflchurn, trial-753772, 4474, 3739,  2
grok_grk_decompress_fuzzer, aflchurn, trial-753771, 59729, 2336,  20
grok_grk_decompress_fuzzer, aflchurn, trial-753762, 72236, 1939,  3
grok_grk_decompress_fuzzer, aflchurn, trial-753766, 76968, 3594,  5
grok_grk_decompress_fuzzer, aflchurn, trial-753768, 76832, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn, trial-753776, 62065, 1777,  2
grok_grk_decompress_fuzzer, aflchurn, trial-753770, 34881, 6711,  1
grok_grk_decompress_fuzzer, aflchurn, trial-753765, 57250, 2141,  4
grok_grk_decompress_fuzzer, aflchurn, trial-753777, 1744, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn, trial-753773, 43115, 1902,  5
grok_grk_decompress_fuzzer, aflchurn, trial-753775, 5237, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn, trial-753779, 77876, 1933,  2
grok_grk_decompress_fuzzer, aflchurn, trial-758068, 71332, 9626,  1
grok_grk_decompress_fuzzer, aflchurn, trial-753780, 68314, 2565,  3
grok_grk_decompress_fuzzer, aflchurn, trial-757804, 20269, 2068,  11
grok_grk_decompress_fuzzer, aflchurn, trial-753767, 80461, 2151,  2
grok_grk_decompress_fuzzer, aflchurn, trial-753774, 68672, 2078,  5
grok_grk_decompress_fuzzer, aflchurn, trial-763014, 77924, 1705,  4
grok_grk_decompress_fuzzer, aflchurn, trial-762886, 3573, 3105,  1
grok_grk_decompress_fuzzer, aflchurn, trial-757984, 854, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn, trial-762972, 75755, 2123,  2
grok_grk_decompress_fuzzer, aflchurn, trial-757957, 58794, 2471,  10
grok_grk_decompress_fuzzer, aflchurn, trial-762973, 65170, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn, trial-763126, 73527, 2399,  2
grok_grk_decompress_fuzzer, aflchurn, trial-763110, 73508, 2865,  17
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754143, 82659, 2226,  8
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754155, 1768, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754144, 82629, 5575,  4
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754151, 82738, 3968,  8
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754159, 6276, 3722,  6
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754142, 82725, 1839,  16
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754141, 82696, 3291,  5
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-757807, 82750, 4726,  15
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754149, 4472, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754150, 82680, 6410,  11
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754146, 82621, 2239,  19
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754152, 82632, 3776,  14
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754147, 82704, 3419,  10
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-757808, 82758, 6241,  6
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754148, 82706, 4492,  4
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754145, 82468, 3304,  14
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754160, 1774, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754153, 9876, 7835,  1
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-758017, 868, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754154, 82459, 3546,  3
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-757972, 868, Timeout,  0
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-758042, 4365, 2619,  1
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754156, 82707, 1236,  5
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754157, 82706, 3460,  11
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-754158, 82730, 2045,  1
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-758116, 82727, 3762,  10
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-758202, 82712, 4317,  6
grok_grk_decompress_fuzzer, aflchurn_noaco, trial-758095, 82735, 2081,  10
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754521, 76161, 2057,  10
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754522, 63462, 2853,  11
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754533, 57144, 1355,  7
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754524, 63725, 2680,  9
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754528, 23946, 2476,  7
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754527, 66963, 2613,  7
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754530, 63394, 2033,  12
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754525, 57741, 2115,  9
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754526, 61567, 3356,  13
grok_grk_decompress_fuzzer, aflchurn_noage, trial-757917, 54251, 3279,  14
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754523, 36649, 5238,  8
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754529, 65540, 1549,  30
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754540, 63417, 2252,  8
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754531, 71180, 2984,  25
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754539, 52119, 4677,  5
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754532, 50360, 1417,  13
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754535, 2675, 1689,  5
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754534, 61155, 3992,  12
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754536, 61586, 3082,  13
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754538, 60769, 2139,  4
grok_grk_decompress_fuzzer, aflchurn_noage, trial-762866, 58478, 1548,  8
grok_grk_decompress_fuzzer, aflchurn_noage, trial-754537, 71649, 4719,  14
grok_grk_decompress_fuzzer, aflchurn_nochurn, trial-754907, 50273, 3266,  10
grok_grk_decompress_fuzzer, aflchurn_nochurn, trial-754901, 46437, 2118,  13
grok_grk_decompress_fuzzer, aflchurn_nochurn, trial-754908, 24235, 2474,  6
grok_grk_decompress_fuzzer, aflchurn_nochurn, trial-754913, 16703, Timeout,  0
